iter	MAE
2509	0.02724967609
2510	0.02724888616
2511	0.02724875094
2512	0.02724416134
2513	0.02723910643
2514	0.02717558359
2515	0.02717384288
2516	0.02713158736
2517	0.02712910921
2518	0.02712709967
2519	0.02712615275
2520	0.02712428723
2521	0.02710424416
2522	0.02710227661
2523	0.02710042967
2524	0.02708810997
2525	0.02708246499
2526	0.02708000195
2527	0.02707782941
2528	0.02707586036
2529	0.0270626927
2530	0.02705458176
2531	0.0270180714
2532	0.02699713206
2533	0.02699492238
2534	0.02697521173
2535	0.02697469539
2536	0.02697412446
2537	0.02697304617
2538	0.02697157191
2539	0.02697137093
2540	0.02697046112
2541	0.02696827661
2542	0.02695679042
2543	0.02695518084
2544	0.02694942606
2545	0.02693199027
2546	0.02693023546
2547	0.02691597307
2548	0.0269153992
2549	0.02691230649
2550	0.0268956069
2551	0.02689499659
2552	0.02689331575
2553	0.02689314354
2554	0.0268922788
2555	0.02688926042
2556	0.02682720434
2557	0.02681599303
2558	0.02681483512
2559	0.02681169408
2560	0.02681069507
2561	0.02680261689
2562	0.02679871271
2563	0.02679562749
2564	0.02679416836
2565	0.02676495212
2566	0.02676344912
2567	0.02672949482
2568	0.02672873407
2569	0.02672622604
2570	0.02671391265
2571	0.02670177145
2572	0.02669511087
2573	0.02668970171
2574	0.0266832272
2575	0.02668157377
2576	0.02668017615
2577	0.02667431189
2578	0.02666997058
2579	0.02665173733
2580	0.02664850515
2581	0.02664768006
2582	0.02664101759
2583	0.026637518
2584	0.02659741928
2585	0.02658764362
2586	0.02658431964
2587	0.02658302697
2588	0.02658265501
2589	0.02658082036
2590	0.02657881593
2591	0.02657733971
2592	0.0265767697
2593	0.02657369221
2594	0.02657352276
2595	0.02657241461
2596	0.02657217591
2597	0.02656738871
2598	0.02656720334
2599	0.02655667329
2600	0.02655487574
2601	0.02653815165
2602	0.02653723027
2603	0.02653245438
2604	0.02652825801
2605	0.02652749473
2606	0.02652723411
2607	0.02652616077
2608	0.02651597841
2609	0.0265156553
2610	0.02651342229
2611	0.02650583093
2612	0.02649856767
2613	0.02649813337
2614	0.02649776101
2615	0.02649654877
2616	0.02649553838
2617	0.02649410122
2618	0.02649245378
2619	0.02649215661
2620	0.0264910541
2621	0.02648257278
2622	0.0264807304
2623	0.02647951402
2624	0.02647142713
2625	0.02645672976
2626	0.02645633477
2627	0.02643797438
2628	0.02643172057
2629	0.02637822625
2630	0.02637531439
2631	0.02637215111
2632	0.02637160582
2633	0.02633963141
2634	0.02629340022
2635	0.0262763326
2636	0.02626913482
2637	0.0262649851
2638	0.02626322381
2639	0.02626120532
2640	0.02626106708
2641	0.02621080482
2642	0.02620186108
2643	0.02619916353
2644	0.02619518301
2645	0.02619456674
2646	0.02619362105
2647	0.02618897488
2648	0.02618841994
2649	0.02618536796
2650	0.02618517817
2651	0.02618257779
2652	0.0261811806
2653	0.02617770865
2654	0.02617645069
2655	0.02617534904
2656	0.02617288435
2657	0.02617198685
2658	0.02616698486
2659	0.02616424108
2660	0.0261629785
2661	0.02616175408
2662	0.02613618048
2663	0.02613494436
2664	0.02613352251
2665	0.02612428287
2666	0.02612330497
2667	0.0261202472
2668	0.02611854605
2669	0.02609548149
2670	0.02608719542
2671	0.02607422117
2672	0.02606578632
2673	0.0260505285
2674	0.02605041759
2675	0.02605030106
2676	0.02604906994
2677	0.02604794763
2678	0.02603049664
2679	0.02602948607
2680	0.02602501275
2681	0.02602295362
2682	0.02600178837
2683	0.02597320752
2684	0.02597171383
2685	0.02595570577
2686	0.02595057282
2687	0.02594954043
2688	0.02594774056
2689	0.0259476444
2690	0.02594654454
2691	0.02591826396
2692	0.02591677166
2693	0.02591422774
2694	0.02589714918
2695	0.0258640822
2696	0.02580635646
2697	0.0258024169
2698	0.02580211254
2699	0.02580046896
2700	0.02577624269
2701	0.02577315708
2702	0.02577097965
2703	0.02576994341
2704	0.02576777358
2705	0.02573911408
2706	0.02573759193
2707	0.02573285964
2708	0.02573180673
2709	0.02572842262
2710	0.02572751656
2711	0.0257222212
2712	0.02571753654
2713	0.02571165701
2714	0.02571117701
2715	0.02570959376
2716	0.0257085059
2717	0.02570618997
2718	0.02570499177
2719	0.02570303307
2720	0.02570198835
2721	0.02569824611
2722	0.02568818757
2723	0.02568750472
2724	0.02568148879
2725	0.02567974239
2726	0.02567791951
2727	0.02567654687
2728	0.02567243072
2729	0.02567212707
2730	0.02567130926
2731	0.02566935811
2732	0.02566570908
2733	0.02566349944
2734	0.02566102833
2735	0.02565888251
2736	0.02565567999
2737	0.02564230473
2738	0.02561379714
2739	0.02561367727
2740	0.02561010384
2741	0.02560857338
2742	0.02560732595
2743	0.02560528814
2744	0.02560410038
2745	0.02560370704
2746	0.02559391917
2747	0.02559316317
2748	0.02556651347
2749	0.02556605676
2750	0.02556572884
2751	0.02556440022
2752	0.0255399146
2753	0.02553939368
2754	0.02553139224
2755	0.02553021047
2756	0.02553014812
2757	0.02553002232
2758	0.02552886423
2759	0.02552560308
2760	0.02551832345
2761	0.02551765877
2762	0.02551736518
2763	0.02551640064
2764	0.02551590315
2765	0.02551509291
2766	0.02551374657
2767	0.02551281806
2768	0.02551259816
2769	0.0255031799
2770	0.02550297736
2771	0.02550086201
2772	0.02550036461
2773	0.0254994452
2774	0.02549721955
2775	0.02549642638
2776	0.02549522021
2777	0.02549441519
2778	0.02549382083
2779	0.0254932643
2780	0.02549306567
2781	0.02549265292
2782	0.02549113392
2783	0.02548976317
2784	0.02548863212
2785	0.02548770336
2786	0.02548733598
2787	0.02547609044
2788	0.02547255376
2789	0.02547225476
2790	0.02547118456
2791	0.02547025546
2792	0.02547002362
2793	0.02546886119
2794	0.02546794805
2795	0.02546739782
2796	0.0254650292
2797	0.02546446968
2798	0.02546115122
2799	0.02545845808
2800	0.02545786883
2801	0.02545170576
2802	0.02545007323
2803	0.02544962466
2804	0.0254493807
2805	0.02544809743
2806	0.02544763507
2807	0.02544685197
2808	0.02544628323
2809	0.02544145515
2810	0.02543545541
2811	0.02543517058
2812	0.02543305947
2813	0.02543203263
2814	0.02543135003
2815	0.0254308911
2816	0.02542469068
2817	0.02542428815
2818	0.02542377725
2819	0.0254235184
2820	0.02542337928
2821	0.02542240581
2822	0.02542190328
2823	0.0254217476
2824	0.0254214206
2825	0.02542037205
2826	0.02541977086
2827	0.02541937785
2828	0.02541774284
2829	0.02541523573
2830	0.02541300303
2831	0.02541213224
2832	0.02541179507
2833	0.02541137821
2834	0.02540950748
2835	0.02540628882
2836	0.02540558743
2837	0.02540398402
2838	0.0254035377
2839	0.02540226831
2840	0.02539599208
2841	0.02539002478
2842	0.02538589499
2843	0.02538545769
2844	0.02538511284
2845	0.0253843667
2846	0.02536410604
2847	0.02536267834
2848	0.02536208478
2849	0.02535803751
2850	0.02535635839
2851	0.02534182264
2852	0.02534150838
2853	0.02533831434
2854	0.02533796126
2855	0.02533676643
2856	0.02533317134
2857	0.02531834051
2858	0.02528726211
2859	0.02528383947
2860	0.02528261366
2861	0.02528247993
2862	0.02528167873
2863	0.02527391251
2864	0.02527216616
2865	0.02527172436
2866	0.02527003117
2867	0.02526788522
2868	0.02526656991
2869	0.02524478065
2870	0.02524040784
2871	0.02524033565
2872	0.02523914287
2873	0.02523889756
2874	0.02523784313
2875	0.02523763926
2876	0.0252374888
2877	0.02523644679
2878	0.02521891117
2879	0.0252184463
2880	0.02521804114
2881	0.02521680196
2882	0.02521474895
2883	0.02520959836
2884	0.02520863584
2885	0.02520741115
2886	0.02520584565
2887	0.02520440482
2888	0.02518786662
2889	0.02517053629
2890	0.02516801215
2891	0.02515720401
2892	0.02515679319
2893	0.02515669497
2894	0.02515384603
2895	0.02515059615
2896	0.02514976217
2897	0.02514939378
2898	0.025148658
2899	0.02514604948
2900	0.02514476742
2901	0.02514381769
2902	0.02514066758
2903	0.02514040148
2904	0.02513989824
2905	0.02513917604
2906	0.02513349147
2907	0.02513316491
2908	0.02513030024
2909	0.02512936873
2910	0.02512805619
2911	0.02512727148
2912	0.02512708735
2913	0.02512689625
2914	0.02511978889
2915	0.02511833663
2916	0.02511769296
2917	0.02511717804
2918	0.02511623399
2919	0.02510936074
2920	0.02510491126
2921	0.02510339188
2922	0.02510098744
2923	0.02509863477
2924	0.02509677156
2925	0.02509425337
2926	0.02503671172
2927	0.02503591308
2928	0.02503550063
2929	0.02503513013
2930	0.0250325859
2931	0.02503112507
2932	0.02503095957
2933	0.02502853921
2934	0.02502812948
2935	0.02502587103
2936	0.02502567049
2937	0.02502519491
2938	0.0250230606
2939	0.02502183663
2940	0.02502178221
2941	0.02502173546
2942	0.02502117388
2943	0.02502068719
2944	0.02501746204
2945	0.02501620212
2946	0.02501487257
2947	0.02501331248
2948	0.02501216219
2949	0.02501192766
2950	0.02501072861
2951	0.0250045139
2952	0.02500432694
2953	0.02500349427
2954	0.02500110365
2955	0.02500066212
2956	0.02499983774
2957	0.02499582205
2958	0.02499566533
2959	0.02499544461
2960	0.0249953634
2961	0.02498903531
2962	0.0249744539
2963	0.02496082225
2964	0.02495909393
2965	0.02494703142
2966	0.02493340541
2967	0.02493255099
2968	0.02493221307
2969	0.02491853539
2970	0.02491764524
2971	0.02491478247
2972	0.02491443021
2973	0.02491393903
2974	0.02491354169
2975	0.02491287227
2976	0.02489846089
2977	0.02489812235
2978	0.0248905629
2979	0.02487482207
2980	0.02487473082
2981	0.02487399627
2982	0.02487139501
2983	0.02487031844
2984	0.02486707192
2985	0.02486681331
2986	0.02486397718
2987	0.02485094543
2988	0.02484838888
2989	0.02484806096
2990	0.02484148499
2991	0.0248390084
2992	0.02483864081
2993	0.02483683207
2994	0.02483394052
2995	0.0248334137
2996	0.0248333604
2997	0.02483288867
2998	0.02483247883
2999	0.02480625309
3000	0.02480303706
3001	0.02479137091
3002	0.02478765556
3003	0.0247799729
3004	0.02477377022
3005	0.02477302557
3006	0.02475570842
3007	0.02475238822
3008	0.02474110543
3009	0.02474021476
3010	0.0247395555
3011	0.02473921025
3012	0.02473840555
3013	0.02473692706
3014	0.02472282144
3015	0.02472082426
3016	0.02471917729
3017	0.02471875777
3018	0.02471581068
3019	0.02470898052
3020	0.02470794959
3021	0.02470763648
3022	0.02470501878
3023	0.02470459086
3024	0.02470323493
3025	0.02470174348
3026	0.02470018875
3027	0.02469983939
3028	0.02468608649
3029	0.02468519229
3030	0.024684821
3031	0.02468303943
3032	0.02468273953
3033	0.02468194392
3034	0.02468132496
3035	0.02467978752
3036	0.0246706469
3037	0.02467026704
3038	0.02467005213
3039	0.02466930312
3040	0.02466897865
3041	0.02466870269
3042	0.02466384848
3043	0.02466152878
3044	0.02466036359
3045	0.02465913228
3046	0.02465216194
3047	0.02464400516
3048	0.02464314804
3049	0.02464011126
3050	0.02458668239
3051	0.02458613521
3052	0.02458218908
3053	0.02458128246
3054	0.02458095257
3055	0.02457465027
3056	0.02456859048
3057	0.02455712116
3058	0.02455645467
3059	0.02455589929
3060	0.02455555319
3061	0.02455534138
3062	0.02455459688
3063	0.0245350516
3064	0.02453457062
3065	0.02452426037
3066	0.02450993507
3067	0.02449684389
3068	0.02448555948
3069	0.02448205268
3070	0.0244809381
3071	0.02447839138
3072	0.02446719457
3073	0.02446564511
3074	0.02446514585
3075	0.02446312643
3076	0.02446257157
3077	0.0244536289
3078	0.02445338874
3079	0.02445294893
3080	0.02445245976
3081	0.02445024225
3082	0.02444943515
3083	0.0244488885
3084	0.02444799975
3085	0.02444790814
3086	0.02444720317
3087	0.02444701073
3088	0.02444602
3089	0.02444443738
3090	0.02442637487
3091	0.02442234388
3092	0.02437831631
3093	0.02436345184
3094	0.0243544026
3095	0.02435168159
3096	0.02434900374
3097	0.0243017371
3098	0.02430165492
3099	0.02428405494
3100	0.02426709004
3101	0.024261355
3102	0.02423169347
3103	0.02422193291
3104	0.02421732721
3105	0.02421705573
3106	0.02421424285
3107	0.0241982814
3108	0.02419792748
3109	0.02419730231
3110	0.02419548721
3111	0.02419511298
3112	0.02419476642
3113	0.0241935863
3114	0.0241896717
3115	0.02418133693
3116	0.02418079791
3117	0.0241797323
3118	0.02417915132
3119	0.02417660225
3120	0.02417641869
3121	0.02417465158
3122	0.02417439349
3123	0.02417230377
3124	0.02417191355
3125	0.02417130473
3126	0.02417108456
3127	0.02417057068
3128	0.02417022332
3129	0.02416120936
3130	0.02416108387
3131	0.02415971358
3132	0.02415799448
3133	0.02415705306
3134	0.02415226169
3135	0.02415205174
3136	0.02413265421
3137	0.02412995293
3138	0.02412379147
3139	0.02412117584
3140	0.02411449389
3141	0.02411380291
3142	0.02411227611
3143	0.02411138911
3144	0.02410783739
3145	0.02410407523
3146	0.0241035082
3147	0.0241031597
3148	0.02409691487
3149	0.02409541169
3150	0.02409534662
3151	0.02408891331
3152	0.02406701904
3153	0.02406544582
3154	0.02405496922
3155	0.02404913222
3156	0.02404897291
3157	0.02404717956
3158	0.02404647486
3159	0.0240459591
3160	0.02404443037
3161	0.02404428831
3162	0.02404394908
3163	0.0240417054
3164	0.02404051629
3165	0.02403948842
3166	0.024030969
3167	0.02403023655
3168	0.02402896665
3169	0.02402855782
3170	0.02402793127
3171	0.02402472071
3172	0.0240178952
3173	0.02400579055
3174	0.02398904043
3175	0.02397954228
3176	0.0239781067
3177	0.02397748669
3178	0.02395930639
3179	0.02395507587
3180	0.02395350273
3181	0.02392382571
3182	0.02389761951
3183	0.02389659787
3184	0.02389557185
3185	0.02388901627
3186	0.02388473874
3187	0.02388446144
3188	0.02386264071
3189	0.02386142655
3190	0.02381624663
3191	0.02381378934
3192	0.02381340225
3193	0.0238126798
3194	0.02381069267
3195	0.02379914463
3196	0.02379872975
3197	0.02379865977
3198	0.02377411813
3199	0.02377251431
3200	0.02377109177
3201	0.02376311802
3202	0.02376239592
3203	0.02375795799
3204	0.02375470037
3205	0.02374840618
3206	0.02374161271
3207	0.02373359761
3208	0.02372119035
3209	0.02372016411
3210	0.02371826696
3211	0.02371761057
3212	0.02371734631
3213	0.02371602362
3214	0.02371162445
3215	0.02370835202
3216	0.02370733382
3217	0.02370698862
3218	0.02370642508
3219	0.02370596419
3220	0.0236931152
3221	0.02368984198
3222	0.0236896512
3223	0.02368766336
3224	0.02368674812
3225	0.02368241474
3226	0.0236359056
3227	0.02363462239
3228	0.02363211053
3229	0.02361742385
3230	0.02361519666
3231	0.02361500379
3232	0.02361431759
3233	0.02361412944
3234	0.02361204215
3235	0.02361124562
3236	0.02360858746
3237	0.02360393948
3238	0.0236009857
3239	0.02359492741
3240	0.02359058633
3241	0.02358948093
3242	0.02358407389
3243	0.02357569497
3244	0.02356571841
3245	0.02354494148
3246	0.02353553571
3247	0.02353510178
3248	0.0235307327
3249	0.02352921621
3250	0.02352734816
3251	0.02352638523
3252	0.02351890529
3253	0.02351832003
3254	0.02351784566
3255	0.02351495547
3256	0.02351248525
3257	0.02351196137
3258	0.02350852508
3259	0.02350400852
3260	0.02350328818
3261	0.02350084476
3262	0.02349905902
3263	0.0234955523
3264	0.02348729545
3265	0.02348683339
3266	0.02348630395
3267	0.02348273115
3268	0.02348258893
3269	0.02348155725
3270	0.02348120422
3271	0.02348049481
3272	0.02348019067
3273	0.02346322727
3274	0.02346242443
3275	0.02346201566
3276	0.02343869114
3277	0.02343807627
3278	0.02343761955
3279	0.02343423777
3280	0.02343324215
3281	0.02341939022
3282	0.02341874994
3283	0.02341819611
3284	0.02338687601
3285	0.02338673021
3286	0.0233861316
3287	0.02338583225
3288	0.02338401919
3289	0.02338361637
3290	0.02338260699
3291	0.02336044421
3292	0.02335984331
3293	0.02335503042
3294	0.02332514364
3295	0.02332432083
3296	0.02332209977
3297	0.02327594596
3298	0.02326474616
3299	0.02326002963
3300	0.02325856298
3301	0.02325766737
3302	0.02325752337
3303	0.02325304663
3304	0.02325203852
3305	0.02324469426
3306	0.02324250538
3307	0.02324161736
3308	0.02323904334
3309	0.02323447017
3310	0.02323378234
3311	0.0232328685
3312	0.02323131553
3313	0.02323013179
3314	0.02322990789
3315	0.02321145899
3316	0.02320914702
3317	0.02320749494
3318	0.02320640463
3319	0.02316890172
3320	0.02316102753
3321	0.02314575341
3322	0.02314481132
3323	0.02314224174
3324	0.02313649054
3325	0.02310153998
3326	0.02310033014
3327	0.02309842499
3328	0.02309792099
3329	0.02309709306
3330	0.02309408493
3331	0.02309131779
3332	0.02309087308
3333	0.02309005145
3334	0.02307957214
3335	0.02307509204
3336	0.02307422341
3337	0.02307393656
3338	0.02307362085
3339	0.02307202901
3340	0.02305398879
3341	0.02304883546
3342	0.02304713424
3343	0.02304481351
3344	0.02304382083
3345	0.02303822076
3346	0.0230362924
3347	0.02303374742
3348	0.02303275062
3349	0.02303242175
3350	0.02303021714
3351	0.02302965866
3352	0.0230286892
3353	0.02302833557
3354	0.02302289017
3355	0.02302166534
3356	0.0230209854
3357	0.02301199951
3358	0.02301089373
3359	0.02301010657
3360	0.02299703557
3361	0.02299659936
3362	0.02299574591
3363	0.02299439424
3364	0.02299428191
3365	0.02299381167
3366	0.02299336363
3367	0.02299225162
3368	0.02299094057
3369	0.02298998213
3370	0.02298955461
3371	0.02298916762
3372	0.02298859933
3373	0.02298816664
3374	0.02298733806
3375	0.0229669224
3376	0.02296569066
3377	0.02296267525
3378	0.02296150487
3379	0.0229608466
3380	0.02295559504
3381	0.02295470178
3382	0.02295214605
3383	0.02295129362
3384	0.02295109671
3385	0.02294559493
3386	0.02294185014
3387	0.02293880242
3388	0.02293389867
3389	0.02293336687
3390	0.02293313511
3391	0.02293216491
3392	0.02293118059
3393	0.02292990956
3394	0.02292887835
3395	0.02292828225
3396	0.02292619516
3397	0.0229089677
3398	0.02290872824
3399	0.0229067956
3400	0.02290034162
3401	0.02289245918
3402	0.02289229496
3403	0.02289208696
3404	0.02289172575
3405	0.02288955419
3406	0.02288900272
3407	0.0228851854
3408	0.02288300843
3409	0.02288265181
3410	0.02288134921
3411	0.02288128216
3412	0.02288057274
3413	0.02285791657
3414	0.02285731767
3415	0.0228565319
3416	0.02285638585
3417	0.02285575034
3418	0.02285191522
3419	0.02285130412
3420	0.02285066661
3421	0.02281599891
3422	0.02280430044
3423	0.02278289395
3424	0.02278019541
3425	0.02278000581
3426	0.02277967752
3427	0.02277950652
3428	0.02277873809
3429	0.02276133386
3430	0.02275837882
3431	0.02275783222
3432	0.022755673
3433	0.02275270502
3434	0.02274008455
3435	0.02273898343
3436	0.0227387637
3437	0.02273865761
3438	0.02273812815
3439	0.02271854411
3440	0.02271609082
3441	0.02269659302
3442	0.02269633184
3443	0.02269618462
3444	0.02269542184
3445	0.02269506362
3446	0.02269395227
3447	0.02269277927
3448	0.02269212633
3449	0.0226917486
3450	0.02269147174
3451	0.02269059712
3452	0.02269016967
3453	0.02268999908
3454	0.02268686536
3455	0.02268596747
3456	0.02268477146
3457	0.0226784662
3458	0.02267844872
3459	0.02267838878
3460	0.02267734014
3461	0.02267729208
3462	0.0226573257
3463	0.02265716679
3464	0.02265701027
3465	0.02264009892
3466	0.02263860932
3467	0.02263580386
3468	0.02262357882
3469	0.02262292161
3470	0.0226209965
3471	0.02261974014
3472	0.02258945996
3473	0.02258570891
3474	0.02257224725
3475	0.02256373921
3476	0.02254613755
3477	0.02253678266
3478	0.02252244547
3479	0.02252146284
3480	0.02250876922
3481	0.02249594077
3482	0.02249580374
3483	0.02249524122
3484	0.02249457224
3485	0.02249424409
3486	0.022494072
3487	0.02249401353
3488	0.02249369673
3489	0.02248968091
3490	0.02248956234
3491	0.02248908855
3492	0.02248578469
3493	0.0224856847
3494	0.02248397333
3495	0.02248062307
3496	0.02247955314
3497	0.02247935184
3498	0.02247882607
3499	0.02247755454
3500	0.02247695251
3501	0.02247651517
3502	0.02247530374
3503	0.02247314154
3504	0.02247023608
3505	0.0224701024
3506	0.02246945378
3507	0.0224693126
3508	0.02246776989
3509	0.02246602908
3510	0.02246331409
3511	0.02246322644
3512	0.02246291912
3513	0.02246283756
3514	0.0224616255
3515	0.02245858301
3516	0.02245852901
3517	0.02245794156
3518	0.0224513135
3519	0.02245090273
3520	0.02243207222
3521	0.02243171524
3522	0.02243123828
3523	0.02243012485
3524	0.02242835395
3525	0.02241203377
3526	0.0224102238
3527	0.02240913051
3528	0.02240891185
3529	0.02240841355
3530	0.02240831615
3531	0.02238879395
3532	0.02238868727
3533	0.02238778101
3534	0.02238720757
3535	0.02238641593
3536	0.02238574103
3537	0.0223852631
3538	0.02238060565
3539	0.02237942122
3540	0.02237879839
3541	0.0223776985
3542	0.02237173636
3543	0.02236249445
3544	0.02230632507
3545	0.02230621529
3546	0.02230597374
3547	0.02230559952
3548	0.02230532666
3549	0.02230307753
3550	0.02229926572
3551	0.02229851155
3552	0.02229791357
3553	0.02229706784
3554	0.02229696543
3555	0.02229612406
3556	0.02229555277
3557	0.02229403922
3558	0.02229339875
3559	0.02229337028
3560	0.0222924448
3561	0.0222920286
3562	0.0222912013
3563	0.02229038433
3564	0.02228788988
3565	0.02228704065
3566	0.0222808206
3567	0.02228055811
3568	0.02228033786
3569	0.02228021246
3570	0.02227846665
3571	0.02227714656
3572	0.02227660588
3573	0.02227631288
3574	0.02227593834
3575	0.0222758829
3576	0.02227543594
3577	0.02227509074
3578	0.0222748341
3579	0.02227441516
3580	0.02227414095
3581	0.02227405864
3582	0.02227349783
3583	0.02227229272
3584	0.02227166367
3585	0.02227004152
3586	0.02226971413
3587	0.02226946735
3588	0.02226576778
3589	0.02226322972
3590	0.02226091533
3591	0.0222599788
3592	0.02225965279
3593	0.02225913763
3594	0.02225682388
3595	0.02224345637
3596	0.02223926395
3597	0.02223786904
3598	0.02223741852
3599	0.02223698482
3600	0.02223651952
3601	0.02223592751
3602	0.02223038524
3603	0.02223021776
3604	0.02223012209
3605	0.02223003191
3606	0.02222977822
3607	0.02222903744
3608	0.02222892461
3609	0.02222883481
3610	0.02222710652
3611	0.02222667333
3612	0.02222598925
3613	0.02222356873
3614	0.02222345702
3615	0.02222328329
3616	0.0222198381
3617	0.02221929601
3618	0.0222192395
3619	0.02221913149
3620	0.02221466592
3621	0.0222144054
3622	0.02219735086
3623	0.02219580697
3624	0.02219555637
3625	0.02219356925
3626	0.02219294195
3627	0.02219070592
3628	0.0221883537
3629	0.02218388397
3630	0.02218283932
3631	0.02218257795
3632	0.02217563171
3633	0.02217422935
3634	0.0221734572
3635	0.02217030767
3636	0.02216772814
3637	0.02216728906
3638	0.02216563706
3639	0.02216504361
3640	0.02214871319
3641	0.02214824492
3642	0.02214386213
3643	0.02213994962
3644	0.022138409
3645	0.02213109366
3646	0.02201318406
3647	0.02201133901
3648	0.02200471126
3649	0.02199937757
3650	0.02199782251
3651	0.02198457295
3652	0.021980804
3653	0.02198059073
3654	0.02197786465
3655	0.02197775914
3656	0.02197739228
3657	0.02197084503
3658	0.02196983301
3659	0.02196814233
3660	0.02196762287
3661	0.02196740756
3662	0.02196568093
3663	0.02196565655
3664	0.02195970359
3665	0.02195870868
3666	0.02195832215
3667	0.0219577266
3668	0.02195659012
3669	0.02195613655
3670	0.02194779433
3671	0.02192859157
3672	0.02192842725
3673	0.02192791969
3674	0.02191212393
3675	0.02191158915
3676	0.02190811853
3677	0.02190694414
3678	0.02188907507
3679	0.02187918514
3680	0.02187892572
3681	0.02187822905
3682	0.02187764426
3683	0.02186304623
3684	0.02185775688
3685	0.0218540249
3686	0.02185299165
3687	0.02184607011
3688	0.02184532077
3689	0.02184473211
3690	0.02184430615
3691	0.02182933775
3692	0.02182861762
3693	0.02182693308
3694	0.02182616311
3695	0.02182510868
3696	0.02180776958
3697	0.0218042754
3698	0.02180119203
3699	0.02179953451
3700	0.02179806601
3701	0.02179709242
3702	0.02179698538
3703	0.02179690969
3704	0.02179592054
3705	0.02179553427
3706	0.02179544965
3707	0.02179423629
3708	0.02178556982
3709	0.02177704521
3710	0.02177587312
3711	0.02177272222
3712	0.02177203273
3713	0.02177175403
3714	0.0217716054
3715	0.02177111639
3716	0.02177043985
3717	0.0217700563
3718	0.02176978492
3719	0.02176468793
3720	0.0217615602
3721	0.02176037666
3722	0.02175150596
3723	0.02175031223
3724	0.0217480288
3725	0.02174741581
3726	0.02174683633
3727	0.02174675676
3728	0.02174631661
3729	0.02174401534
3730	0.0217420991
3731	0.02174207361
3732	0.02173976187
3733	0.02173968704
3734	0.02173921835
3735	0.02173918371
3736	0.02173343377
3737	0.02173333393
3738	0.02173307052
3739	0.02173285671
3740	0.02173283727
3741	0.02173268655
3742	0.02173156919
3743	0.02173099198
3744	0.0217309568
3745	0.02173083624
3746	0.02173048201
3747	0.02173001682
3748	0.02172486009
3749	0.02171130737
3750	0.02170880762
3751	0.02170090095
3752	0.02168491615
3753	0.0216835435
3754	0.02168351066
3755	0.02168153294
3756	0.02168103496
3757	0.02168082453
3758	0.02168012059
3759	0.02167282876
3760	0.02167184653
3761	0.02167182089
3762	0.02166517963
3763	0.02165750948
3764	0.02165709626
3765	0.02165600098
3766	0.02165589198
3767	0.02165548908
3768	0.02165532334
3769	0.02165518478
3770	0.02165388845
3771	0.0216387092
3772	0.02163846806
3773	0.0216383097
3774	0.02163809068
3775	0.02162644109
3776	0.02162632306
3777	0.02162611562
3778	0.02160578645
3779	0.02160540253
3780	0.02160525952
3781	0.02160516386
3782	0.0216030401
3783	0.02160215791
3784	0.02160193254
3785	0.02160181374
3786	0.02160172947
3787	0.02160102159
3788	0.02159935881
3789	0.0215990413
3790	0.02159892868
3791	0.02159312353
3792	0.02159297637
3793	0.02159103372
3794	0.02158894413
3795	0.021588838
3796	0.02158777076
3797	0.02158756109
3798	0.02158649617
3799	0.02158604345
3800	0.02158563835
3801	0.02158539405
3802	0.02158524159
3803	0.02158407677
3804	0.02157930097
3805	0.02157924907
3806	0.02157874778
3807	0.02157793605
3808	0.02156663844
3809	0.02156658951
3810	0.0215664262
3811	0.02156612808
3812	0.02156472291
3813	0.02156468788
3814	0.02156330855
3815	0.02156247947
3816	0.02156157446
3817	0.02156103366
3818	0.0215587035
3819	0.0215576219
3820	0.02155377933
3821	0.02155269099
3822	0.0215522527
3823	0.0215512944
3824	0.02155123303
3825	0.02155115553
3826	0.02155076143
3827	0.02155017817
3828	0.02154942022
3829	0.02154906199
3830	0.02154682432
3831	0.02154628431
3832	0.02154408667
3833	0.02154371813
3834	0.02154331466
3835	0.0215430149
3836	0.02154262111
3837	0.02154120452
3838	0.02153619719
3839	0.02153592105
3840	0.02153570203
3841	0.02153092756
3842	0.02152137419
3843	0.02152106263
3844	0.02152081983
3845	0.02152051877
3846	0.02151866228
3847	0.02150261133
3848	0.02150245464
3849	0.02149921453
3850	0.02149842555
3851	0.02149809633
3852	0.02149606937
3853	0.02149511481
3854	0.02148941144
3855	0.02148895716
3856	0.02148684739
3857	0.02148436145
3858	0.0214838045
3859	0.0214825449
3860	0.02147811005
3861	0.02147210589
3862	0.02147198171
3863	0.02147116419
3864	0.02146937859
3865	0.02146920346
3866	0.02146894925
3867	0.02146876139
3868	0.02146778018
3869	0.0214674635
3870	0.02146714791
3871	0.02146682057
3872	0.0214629331
3873	0.02146206466
3874	0.0214617793
3875	0.02145950678
3876	0.02145931908
3877	0.02145921353
3878	0.02145785231
3879	0.02145734376
3880	0.02145710141
3881	0.02145693766
3882	0.02145670802
3883	0.0214558009
3884	0.02145070692
3885	0.02144980337
3886	0.02144787841
3887	0.02144653461
3888	0.02144069426
3889	0.02143275937
3890	0.02143211892
3891	0.02141491325
3892	0.02141477219
3893	0.02140173421
3894	0.02140063665
3895	0.0213954139
3896	0.02139421544
3897	0.02139393802
3898	0.02139322945
3899	0.0213866429
3900	0.02138598779
3901	0.0213856991
3902	0.02138554546
3903	0.02138517525
3904	0.02138441285
3905	0.02137435864
3906	0.02137184859
3907	0.02137160074
3908	0.02136884877
