iter	Passed	Remaining
3240	11647	24290
3241	11650	24285
3242	11653	24281
3243	11656	24275
3244	11659	24271
3245	11662	24266
3246	11665	24261
3247	11668	24256
3248	11671	24251
3249	11674	24247
3250	11677	24243
3251	11680	24237
3252	11684	24234
3253	11691	24237
3254	11696	24238
3255	11699	24233
3256	11704	24232
3257	11707	24227
3258	11710	24222
3259	11714	24218
3260	11716	24213
3261	11719	24208
3262	11722	24204
3263	11725	24198
3264	11729	24196
3265	11732	24191
3266	11735	24185
3267	11738	24180
3268	11741	24176
3269	11744	24171
3270	11747	24165
3271	11749	24160
3272	11753	24157
3273	11757	24154
3274	11761	24150
3275	11764	24146
3276	11770	24147
3277	11773	24142
3278	11776	24137
3279	11778	24132
3280	11783	24131
3281	11787	24127
3282	11789	24121
3283	11792	24116
3284	11797	24115
3285	11801	24112
3286	11804	24108
3287	11807	24103
3288	11812	24103
3289	11815	24097
3290	11818	24093
3291	11821	24087
3292	11824	24082
3293	11827	24078
3294	11830	24073
3295	11833	24068
3296	11836	24065
3297	11840	24060
3298	11843	24055
3299	11845	24050
3300	11849	24046
3301	11851	24041
3302	11854	24036
3303	11857	24031
3304	11861	24027
3305	11864	24022
3306	11867	24017
3307	11870	24012
3308	11872	24007
3309	11876	24003
3310	11879	23998
3311	11881	23993
3312	11884	23988
3313	11887	23983
3314	11892	23981
3315	11895	23978
3316	11899	23975
3317	11903	23972
3318	11906	23967
3319	11909	23962
3320	11912	23957
3321	11917	23957
3322	11920	23953
3323	11924	23949
3324	11929	23949
3325	11933	23944
3326	11935	23939
3327	11938	23934
3328	11942	23932
3329	11945	23927
3330	11948	23922
3331	11951	23917
3332	11955	23914
3333	11958	23909
3334	11960	23904
3335	11963	23898
3336	11966	23894
3337	11970	23890
3338	11973	23885
3339	11976	23880
3340	11979	23875
3341	11982	23871
3342	11985	23866
3343	11987	23860
3344	11991	23858
3345	11996	23857
3346	12001	23855
3347	12004	23850
3348	12010	23852
3349	12013	23847
3350	12016	23842
3351	12019	23837
3352	12022	23834
3353	12026	23829
3354	12029	23825
3355	12032	23821
3356	12036	23818
3357	12039	23814
3358	12042	23809
3359	12045	23805
3360	12050	23802
3361	12052	23797
3362	12055	23792
3363	12058	23788
3364	12062	23784
3365	12065	23779
3366	12068	23774
3367	12071	23769
3368	12074	23765
3369	12077	23760
3370	12080	23756
3371	12083	23752
3372	12088	23750
3373	12092	23748
3374	12096	23745
3375	12100	23741
3376	12104	23738
3377	12107	23734
3378	12110	23730
3379	12116	23731
3380	12120	23727
3381	12123	23723
3382	12126	23718
3383	12130	23716
3384	12133	23710
3385	12136	23705
3386	12138	23700
3387	12141	23696
3388	12144	23691
3389	12147	23685
3390	12150	23681
3391	12153	23676
3392	12156	23671
3393	12159	23667
3394	12162	23662
3395	12165	23657
3396	12170	23656
3397	12174	23653
3398	12177	23650
3399	12183	23650
3400	12187	23646
3401	12190	23642
3402	12193	23637
3403	12196	23633
3404	12199	23629
3405	12203	23625
3406	12206	23621
3407	12212	23622
3408	12215	23616
3409	12218	23612
3410	12221	23608
3411	12224	23602
3412	12227	23598
3413	12229	23592
3414	12232	23587
3415	12238	23588
3416	12242	23585
3417	12247	23583
3418	12251	23581
3419	12254	23577
3420	12257	23571
3421	12260	23567
3422	12265	23566
3423	12268	23562
3424	12272	23559
3425	12275	23555
3426	12279	23551
3427	12281	23546
3428	12284	23541
3429	12287	23536
3430	12293	23537
3431	12296	23532
3432	12299	23528
3433	12303	23524
3434	12307	23521
3435	12310	23516
3436	12313	23511
3437	12316	23508
3438	12319	23504
3439	12323	23499
3440	12325	23494
3441	12329	23491
3442	12332	23487
3443	12335	23481
3444	12338	23476
3445	12341	23471
3446	12344	23467
3447	12347	23462
3448	12350	23457
3449	12353	23452
3450	12356	23448
3451	12359	23443
3452	12362	23438
3453	12364	23433
3454	12367	23428
3455	12371	23426
3456	12374	23421
3457	12377	23416
3458	12380	23411
3459	12384	23409
3460	12388	23405
3461	12392	23404
3462	12398	23404
3463	12402	23400
3464	12407	23401
3465	12415	23404
3466	12420	23403
3467	12423	23400
3468	12426	23395
3469	12430	23393
3470	12434	23388
3471	12436	23383
3472	12439	23379
3473	12443	23374
3474	12448	23374
3475	12451	23370
3476	12454	23365
3477	12458	23361
3478	12462	23358
3479	12465	23354
3480	12467	23349
3481	12470	23344
3482	12475	23342
3483	12478	23337
3484	12480	23332
3485	12483	23327
3486	12487	23324
3487	12491	23321
3488	12494	23316
3489	12497	23311
3490	12500	23306
3491	12504	23304
3492	12507	23300
3493	12511	23296
3494	12514	23292
3495	12517	23288
3496	12520	23283
3497	12523	23278
3498	12528	23277
3499	12531	23272
3500	12534	23267
3501	12536	23262
3502	12540	23257
3503	12543	23254
3504	12547	23250
3505	12550	23246
3506	12555	23246
3507	12559	23242
3508	12563	23239
3509	12569	23240
3510	12572	23236
3511	12576	23232
3512	12579	23228
3513	12583	23226
3514	12587	23222
3515	12590	23219
3516	12594	23216
3517	12599	23215
3518	12605	23215
3519	12612	23219
3520	12616	23216
3521	12620	23213
3522	12624	23209
3523	12627	23204
3524	12629	23199
3525	12633	23195
3526	12636	23191
3527	12639	23186
3528	12642	23181
3529	12644	23176
3530	12647	23171
3531	12650	23166
3532	12653	23161
3533	12656	23156
3534	12659	23151
3535	12662	23147
3536	12665	23142
3537	12668	23137
3538	12670	23132
3539	12675	23130
3540	12678	23126
3541	12681	23121
3542	12684	23116
3543	12689	23116
3544	12694	23115
3545	12697	23111
3546	12703	23112
3547	12707	23107
3548	12709	23102
3549	12712	23097
3550	12716	23094
3551	12719	23089
3552	12722	23084
3553	12726	23083
3554	12730	23079
3555	12733	23075
3556	12737	23071
3557	12741	23069
3558	12744	23065
3559	12747	23059
3560	12750	23055
3561	12753	23051
3562	12756	23046
3563	12760	23042
3564	12762	23037
3565	12766	23033
3566	12769	23028
3567	12771	23023
3568	12775	23019
3569	12777	23014
3570	12781	23011
3571	12784	23007
3572	12788	23003
3573	12791	22999
3574	12795	22996
3575	12798	22992
3576	12802	22989
3577	12809	22990
3578	12813	22987
3579	12816	22984
3580	12820	22981
3581	12824	22978
3582	12828	22974
3583	12832	22971
3584	12835	22968
3585	12838	22964
3586	12842	22959
3587	12845	22955
3588	12849	22953
3589	12853	22949
3590	12856	22945
3591	12860	22943
3592	12863	22938
3593	12866	22934
3594	12870	22930
3595	12876	22930
3596	12881	22929
3597	12884	22926
3598	12892	22929
3599	12896	22926
3600	12904	22931
3601	12908	22927
3602	12911	22923
3603	12915	22921
3604	12919	22917
3605	12921	22912
3606	12924	22907
3607	12928	22904
3608	12931	22899
3609	12934	22894
3610	12937	22889
3611	12940	22886
3612	12944	22882
3613	12947	22877
3614	12949	22872
3615	12953	22868
3616	12956	22863
3617	12958	22859
3618	12961	22854
3619	12964	22849
3620	12975	22859
3621	12979	22855
3622	12983	22852
3623	12986	22848
3624	12990	22844
3625	12993	22840
3626	12996	22836
3627	13000	22832
3628	13003	22828
3629	13007	22826
3630	13012	22824
3631	13015	22820
3632	13018	22815
3633	13023	22813
3634	13026	22810
3635	13029	22805
3636	13032	22800
3637	13037	22798
3638	13039	22793
3639	13042	22788
3640	13045	22783
3641	13049	22780
3642	13053	22777
3643	13056	22773
3644	13059	22769
3645	13066	22772
3646	13070	22769
3647	13074	22764
3648	13078	22761
3649	13081	22758
3650	13084	22753
3651	13089	22751
3652	13092	22747
3653	13095	22743
3654	13100	22741
3655	13104	22738
3656	13108	22736
3657	13111	22731
3658	13114	22726
3659	13118	22724
3660	13120	22718
3661	13124	22715
3662	13127	22710
3663	13130	22705
3664	13133	22701
3665	13136	22696
3666	13139	22692
3667	13144	22690
3668	13147	22685
3669	13149	22680
3670	13153	22677
3671	13156	22672
3672	13159	22667
3673	13162	22663
3674	13165	22658
3675	13168	22654
3676	13173	22652
3677	13176	22648
3678	13179	22643
3679	13182	22639
3680	13185	22635
3681	13188	22630
3682	13191	22625
3683	13194	22621
3684	13197	22617
3685	13200	22612
3686	13203	22607
3687	13206	22602
3688	13211	22602
3689	13216	22600
3690	13221	22599
3691	13226	22597
3692	13229	22593
3693	13232	22589
3694	13235	22585
3695	13239	22581
3696	13242	22576
3697	13245	22572
3698	13247	22567
3699	13251	22563
3700	13255	22559
3701	13257	22554
3702	13260	22549
3703	13264	22547
3704	13267	22543
3705	13270	22538
3706	13273	22533
3707	13277	22529
3708	13279	22524
3709	13283	22520
3710	13285	22515
3711	13289	22511
3712	13292	22506
3713	13295	22502
3714	13297	22497
3715	13300	22492
3716	13304	22488
3717	13308	22485
3718	13311	22482
3719	13314	22477
3720	13319	22475
3721	13322	22471
3722	13325	22466
3723	13328	22462
3724	13332	22459
3725	13335	22454
3726	13338	22449
3727	13341	22445
3728	13344	22441
3729	13347	22436
3730	13350	22431
3731	13353	22426
3732	13355	22422
3733	13359	22417
3734	13362	22413
3735	13365	22408
3736	13367	22403
3737	13372	22401
3738	13375	22396
3739	13378	22393
3740	13381	22389
3741	13386	22387
3742	13389	22383
3743	13393	22379
3744	13396	22374
3745	13400	22371
3746	13403	22367
3747	13406	22362
3748	13409	22358
3749	13414	22358
3750	13417	22353
3751	13420	22348
3752	13423	22344
3753	13430	22345
3754	13434	22342
3755	13438	22340
3756	13442	22337
3757	13445	22332
3758	13448	22327
3759	13451	22323
3760	13455	22320
3761	13458	22316
3762	13461	22311
3763	13464	22306
3764	13467	22302
3765	13470	22297
3766	13473	22294
3767	13476	22289
3768	13480	22286
3769	13483	22281
3770	13486	22277
3771	13489	22273
3772	13493	22269
3773	13496	22264
3774	13499	22260
3775	13502	22255
3776	13505	22251
3777	13507	22246
3778	13510	22241
3779	13513	22236
3780	13517	22234
3781	13520	22229
3782	13524	22225
3783	13527	22222
3784	13530	22217
3785	13534	22213
3786	13536	22208
3787	13539	22204
3788	13544	22203
3789	13548	22198
3790	13551	22194
3791	13554	22190
3792	13559	22188
3793	13561	22183
3794	13564	22178
3795	13567	22174
3796	13570	22169
3797	13573	22164
3798	13576	22159
3799	13579	22155
3800	13581	22150
3801	13585	22146
3802	13588	22142
3803	13591	22138
3804	13596	22136
3805	13598	22131
3806	13601	22126
3807	13604	22121
3808	13611	22123
3809	13615	22120
3810	13618	22116
3811	13622	22113
3812	13626	22109
3813	13628	22104
3814	13631	22100
3815	13634	22096
3816	13637	22091
3817	13640	22087
3818	13643	22082
3819	13646	22077
3820	13650	22074
3821	13653	22069
3822	13656	22064
3823	13659	22060
3824	13662	22057
3825	13665	22052
3826	13668	22048
3827	13671	22043
3828	13674	22038
3829	13677	22033
3830	13680	22029
3831	13683	22024
3832	13686	22019
3833	13689	22016
3834	13692	22011
3835	13695	22007
3836	13699	22004
3837	13703	22001
3838	13707	21998
3839	13712	21996
3840	13717	21995
3841	13720	21990
3842	13722	21986
3843	13727	21984
3844	13730	21980
3845	13733	21975
3846	13736	21970
3847	13740	21966
3848	13743	21962
3849	13746	21957
3850	13748	21953
3851	13751	21948
3852	13755	21944
3853	13758	21940
3854	13760	21935
3855	13763	21930
3856	13767	21927
3857	13770	21923
3858	13773	21918
3859	13776	21913
3860	13779	21909
3861	13782	21905
3862	13786	21901
3863	13789	21897
3864	13792	21893
3865	13796	21890
3866	13800	21887
3867	13804	21884
3868	13808	21882
3869	13812	21878
3870	13815	21874
3871	13818	21869
3872	13822	21866
3873	13824	21861
3874	13827	21856
3875	13831	21853
3876	13835	21849
3877	13838	21846
3878	13842	21842
3879	13845	21838
3880	13848	21833
3881	13851	21829
3882	13854	21825
3883	13857	21821
3884	13860	21817
3885	13864	21813
3886	13867	21809
3887	13871	21806
3888	13874	21802
3889	13878	21798
3890	13881	21793
3891	13884	21790
3892	13887	21785
3893	13890	21781
3894	13893	21776
3895	13896	21772
3896	13902	21772
3897	13905	21768
3898	13910	21767
3899	13917	21767
3900	13921	21766
3901	13925	21761
3902	13929	21760
3903	13932	21755
3904	13935	21751
3905	13938	21746
3906	13943	21745
3907	13946	21740
3908	13949	21735
3909	13952	21731
3910	13955	21727
3911	13958	21722
3912	13961	21718
3913	13964	21713
3914	13967	21709
3915	13971	21705
3916	13973	21701
3917	13976	21696
3918	13979	21692
3919	13982	21687
3920	13985	21682
3921	13988	21678
3922	13991	21673
3923	13995	21670
3924	13998	21665
3925	14000	21661
3926	14003	21656
3927	14008	21654
3928	14011	21650
3929	14014	21646
3930	14018	21643
3931	14025	21643
3932	14029	21641
3933	14032	21636
3934	14035	21633
3935	14040	21630
3936	14043	21626
3937	14046	21622
3938	14050	21620
3939	14054	21616
3940	14058	21613
3941	14061	21609
3942	14064	21605
3943	14067	21600
3944	14070	21596
3945	14074	21593
3946	14077	21588
3947	14080	21584
3948	14083	21579
3949	14086	21575
3950	14090	21571
3951	14092	21567
3952	14095	21562
3953	14098	21558
3954	14103	21556
3955	14108	21555
3956	14113	21553
3957	14117	21550
3958	14120	21546
3959	14123	21542
3960	14128	21540
3961	14131	21535
3962	14134	21531
3963	14137	21526
3964	14141	21524
3965	14144	21519
3966	14147	21514
3967	14149	21510
3968	14153	21507
3969	14157	21504
3970	14162	21501
3971	14167	21501
3972	14174	21502
3973	14177	21498
3974	14181	21494
3975	14185	21492
3976	14188	21488
3977	14193	21485
3978	14196	21482
3979	14200	21479
3980	14203	21474
3981	14208	21472
3982	14211	21468
3983	14216	21467
3984	14221	21466
3985	14225	21463
3986	14229	21460
3987	14233	21456
3988	14236	21453
3989	14239	21449
3990	14243	21445
3991	14247	21442
3992	14250	21438
3993	14254	21435
3994	14258	21431
3995	14262	21429
3996	14266	21426
3997	14270	21423
3998	14275	21421
3999	14278	21418
4000	14282	21414
4001	14285	21410
4002	14291	21409
4003	14294	21406
4004	14298	21402
4005	14302	21399
4006	14305	21396
4007	14309	21392
4008	14313	21389
4009	14319	21389
4010	14327	21393
4011	14334	21393
4012	14337	21390
4013	14341	21387
4014	14347	21386
4015	14352	21385
4016	14356	21383
4017	14361	21381
4018	14365	21378
4019	14370	21377
4020	14374	21373
4021	14377	21370
4022	14381	21366
4023	14385	21363
4024	14388	21359
4025	14391	21355
4026	14394	21350
4027	14398	21347
4028	14401	21342
4029	14404	21338
4030	14406	21333
4031	14411	21331
4032	14415	21327
4033	14418	21324
4034	14422	21320
4035	14425	21316
4036	14428	21312
4037	14431	21307
4038	14434	21303
4039	14437	21299
4040	14440	21294
4041	14443	21290
4042	14446	21286
4043	14449	21281
4044	14455	21281
4045	14458	21277
4046	14461	21272
4047	14464	21268
4048	14467	21263
4049	14470	21259
4050	14473	21254
4051	14476	21250
4052	14481	21248
4053	14483	21243
4054	14486	21238
4055	14489	21234
4056	14493	21230
4057	14496	21226
4058	14499	21221
4059	14501	21217
4060	14504	21212
4061	14508	21209
4062	14511	21205
4063	14515	21201
4064	14519	21198
4065	14525	21199
4066	14529	21196
4067	14538	21200
4068	14541	21195
4069	14543	21190
4070	14547	21186
4071	14550	21183
4072	14553	21178
4073	14556	21174
4074	14560	21170
4075	14563	21166
4076	14566	21161
4077	14569	21157
4078	14572	21152
4079	14575	21149
4080	14579	21145
4081	14582	21142
4082	14587	21139
4083	14590	21135
4084	14594	21132
4085	14597	21128
4086	14602	21125
4087	14606	21123
4088	14609	21119
4089	14612	21114
4090	14616	21112
4091	14620	21108
4092	14624	21105
4093	14627	21101
4094	14633	21101
4095	14636	21096
4096	14639	21093
4097	14645	21093
4098	14650	21091
4099	14653	21087
4100	14658	21085
4101	14661	21080
4102	14664	21076
4103	14667	21072
4104	14671	21069
4105	14675	21066
4106	14679	21062
4107	14683	21060
4108	14686	21056
4109	14690	21052
4110	14693	21047
4111	14698	21046
4112	14701	21043
4113	14705	21039
4114	14711	21038
4115	14715	21036
4116	14720	21034
4117	14725	21033
4118	14729	21029
4119	14732	21025
4120	14735	21021
4121	14739	21018
4122	14741	21013
4123	14745	21009
4124	14748	21005
4125	14753	21003
4126	14756	20999
4127	14759	20995
4128	14763	20991
4129	14766	20987
4130	14769	20983
4131	14772	20978
4132	14775	20975
4133	14778	20970
4134	14781	20966
4135	14784	20961
4136	14787	20957
4137	14790	20952
4138	14793	20948
4139	14796	20944
4140	14799	20939
4141	14802	20935
4142	14805	20930
4143	14808	20926
4144	14811	20922
4145	14817	20922
4146	14821	20918
4147	14825	20915
4148	14829	20912
4149	14832	20907
4150	14835	20904
4151	14839	20900
4152	14844	20899
4153	14851	20900
4154	14855	20897
4155	14858	20894
4156	14862	20889
4157	14865	20886
4158	14869	20882
4159	14872	20879
4160	14876	20875
4161	14879	20871
4162	14883	20868
4163	14886	20863
4164	14888	20858
4165	14891	20854
4166	14894	20849
4167	14898	20846
4168	14901	20841
4169	14904	20837
4170	14907	20833
4171	14912	20831
4172	14914	20826
4173	14917	20821
4174	14920	20817
4175	14923	20813
4176	14927	20809
4177	14930	20805
4178	14933	20801
4179	14938	20799
4180	14941	20794
4181	14944	20790
4182	14947	20785
4183	14950	20782
4184	14954	20779
4185	14958	20775
4186	14961	20772
4187	14966	20769
4188	14970	20767
4189	14976	20766
4190	14983	20767
4191	14986	20764
4192	14991	20761
4193	14995	20758
4194	15000	20757
4195	15007	20758
4196	15013	20759
4197	15020	20759
4198	15028	20762
4199	15034	20761
4200	15038	20759
4201	15043	20756
4202	15046	20753
4203	15050	20749
4204	15059	20754
4205	15064	20751
4206	15069	20750
4207	15074	20748
4208	15078	20745
4209	15083	20743
4210	15088	20742
4211	15092	20739
4212	15096	20736
4213	15101	20735
4214	15104	20731
4215	15108	20728
4216	15113	20726
4217	15120	20726
4218	15124	20724
4219	15129	20721
4220	15135	20721
4221	15138	20717
4222	15144	20718
4223	15149	20715
4224	15152	20711
4225	15157	20709
4226	15161	20706
4227	15165	20703
4228	15172	20704
4229	15176	20702
4230	15182	20702
4231	15187	20699
4232	15192	20698
4233	15198	20698
4234	15202	20695
4235	15207	20693
4236	15212	20691
4237	15217	20689
4238	15221	20687
4239	15229	20689
4240	15239	20694
4241	15246	20694
4242	15252	20695
4243	15259	20695
4244	15264	20694
4245	15268	20690
4246	15271	20687
4247	15280	20690
4248	15291	20697
4249	15301	20701
4250	15306	20700
4251	15310	20696
4252	15313	20693
4253	15318	20691
4254	15322	20688
4255	15326	20684
4256	15332	20684
4257	15337	20682
4258	15341	20679
4259	15348	20681
4260	15352	20678
4261	15356	20674
4262	15360	20670
4263	15363	20666
4264	15366	20663
4265	15369	20658
4266	15373	20655
4267	15377	20652
4268	15380	20648
4269	15384	20645
4270	15387	20640
4271	15391	20637
4272	15395	20633
4273	15399	20630
4274	15402	20626
4275	15405	20622
4276	15409	20619
4277	15413	20615
4278	15415	20610
4279	15418	20606
4280	15421	20602
4281	15426	20599
4282	15429	20595
4283	15432	20591
4284	15436	20587
4285	15440	20585
4286	15444	20581
4287	15446	20576
4288	15449	20571
4289	15455	20570
4290	15458	20567
4291	15461	20562
4292	15464	20558
4293	15468	20554
4294	15471	20550
4295	15474	20545
4296	15476	20540
4297	15480	20537
4298	15483	20533
4299	15486	20528
4300	15489	20524
4301	15494	20522
4302	15497	20518
4303	15500	20513
4304	15506	20512
4305	15509	20509
4306	15513	20505
4307	15515	20500
4308	15519	20497
4309	15522	20492
4310	15526	20488
4311	15532	20488
4312	15535	20485
4313	15541	20484
4314	15547	20483
4315	15551	20480
4316	15556	20478
4317	15560	20476
4318	15564	20472
4319	15568	20469
4320	15572	20466
4321	15575	20462
4322	15578	20458
4323	15583	20455
4324	15590	20456
4325	15594	20453
4326	15599	20451
4327	15603	20448
4328	15607	20445
4329	15611	20442
4330	15615	20439
4331	15620	20437
4332	15623	20433
4333	15629	20433
4334	15636	20434
4335	15649	20443
4336	15658	20445
4337	15664	20445
4338	15670	20444
4339	15675	20443
4340	15679	20440
4341	15683	20436
4342	15686	20432
4343	15690	20428
4344	15693	20424
4345	15697	20421
4346	15700	20417
4347	15704	20414
4348	15709	20411
4349	15712	20407
4350	15715	20403
4351	15718	20399
4352	15723	20397
4353	15727	20394
4354	15730	20390
4355	15735	20388
4356	15738	20383
4357	15742	20380
4358	15747	20378
4359	15752	20377
4360	15755	20372
4361	15760	20370
4362	15763	20366
4363	15767	20362
4364	15770	20359
4365	15776	20357
4366	15779	20354
4367	15783	20351
4368	15787	20347
4369	15790	20344
4370	15794	20340
4371	15797	20336
4372	15801	20332
4373	15805	20329
4374	15808	20324
4375	15811	20320
4376	15814	20316
4377	15818	20313
4378	15823	20311
4379	15827	20307
4380	15831	20305
4381	15835	20301
4382	15841	20301
4383	15846	20299
4384	15850	20296
4385	15854	20293
4386	15860	20292
4387	15864	20290
4388	15868	20287
4389	15873	20285
4390	15877	20281
4391	15882	20279
4392	15885	20275
4393	15889	20271
4394	15892	20267
4395	15896	20265
4396	15900	20261
4397	15903	20256
4398	15906	20253
4399	15912	20252
4400	15916	20249
4401	15920	20245
4402	15924	20243
4403	15928	20240
4404	15932	20236
4405	15935	20232
4406	15940	20229
4407	15943	20226
4408	15948	20223
4409	15955	20224
4410	15958	20220
4411	15966	20222
4412	15969	20218
4413	15974	20216
4414	15978	20212
4415	15983	20210
4416	15989	20210
4417	15993	20207
4418	15997	20204
4419	16003	20204
4420	16008	20201
4421	16011	20197
4422	16018	20198
4423	16022	20195
4424	16026	20192
4425	16034	20193
4426	16037	20189
4427	16041	20186
4428	16047	20185
4429	16051	20182
4430	16055	20179
4431	16061	20178
4432	16065	20175
4433	16074	20178
4434	16079	20176
4435	16083	20173
4436	16088	20171
4437	16092	20167
4438	16097	20166
4439	16101	20162
4440	16105	20160
4441	16110	20157
4442	16114	20154
4443	16118	20151
4444	16122	20148
4445	16126	20145
4446	16130	20142
4447	16134	20138
4448	16138	20135
4449	16142	20133
4450	16151	20136
4451	16158	20136
4452	16164	20135
4453	16167	20131
4454	16170	20127
4455	16175	20125
4456	16180	20123
4457	16184	20120
4458	16187	20116
4459	16192	20113
4460	16195	20108
4461	16200	20106
4462	16205	20105
4463	16209	20101
4464	16212	20097
4465	16216	20095
4466	16220	20091
4467	16224	20087
4468	16227	20084
4469	16233	20083
4470	16237	20080
4471	16242	20077
4472	16246	20074
4473	16250	20071
4474	16253	20066
4475	16256	20062
4476	16259	20058
4477	16263	20054
4478	16265	20049
4479	16268	20045
4480	16272	20041
4481	16275	20037
4482	16278	20032
4483	16280	20027
4484	16284	20023
4485	16286	20019
4486	16290	20015
4487	16293	20010
4488	16297	20007
4489	16300	20002
4490	16303	19998
4491	16311	20000
4492	16315	19998
4493	16319	19994
4494	16324	19992
4495	16326	19987
4496	16329	19982
4497	16332	19978
4498	16336	19974
4499	16339	19970
4500	16342	19966
4501	16345	19961
4502	16352	19961
4503	16356	19959
4504	16361	19957
4505	16366	19955
4506	16370	19952
4507	16373	19947
4508	16376	19943
4509	16381	19940
4510	16384	19936
4511	16386	19931
4512	16389	19927
4513	16396	19927
4514	16399	19922
4515	16402	19918
4516	16405	19913
4517	16409	19910
4518	16412	19905
4519	16414	19901
4520	16418	19897
4521	16421	19892
4522	16424	19888
4523	16427	19884
4524	16430	19879
4525	16434	19876
4526	16437	19872
4527	16440	19867
4528	16443	19863
4529	16453	19867
4530	16458	19865
4531	16463	19863
4532	16467	19860
4533	16472	19858
4534	16476	19855
4535	16479	19851
4536	16483	19847
4537	16488	19845
4538	16491	19841
4539	16495	19838
4540	16499	19834
4541	16502	19830
4542	16505	19826
4543	16508	19821
4544	16512	19819
4545	16517	19816
4546	16521	19813
4547	16524	19809
4548	16527	19804
4549	16531	19801
4550	16533	19796
4551	16536	19791
4552	16540	19788
4553	16543	19784
4554	16547	19780
4555	16551	19777
4556	16555	19774
4557	16558	19770
4558	16562	19767
4559	16567	19764
4560	16570	19760
4561	16573	19756
4562	16576	19751
4563	16579	19747
4564	16583	19743
4565	16586	19739
4566	16590	19736
4567	16593	19732
4568	16596	19727
4569	16599	19723
4570	16602	19718
4571	16605	19714
4572	16608	19709
4573	16611	19705
4574	16613	19700
4575	16617	19697
4576	16620	19692
4577	16623	19688
4578	16626	19684
4579	16631	19682
4580	16636	19679
4581	16640	19677
4582	16646	19675
4583	16650	19672
4584	16657	19672
4585	16663	19671
4586	16666	19668
4587	16672	19667
4588	16675	19662
4589	16678	19658
4590	16681	19653
4591	16685	19649
4592	16688	19645
4593	16690	19640
4594	16693	19636
4595	16696	19632
4596	16700	19628
4597	16702	19623
4598	16705	19619
4599	16708	19614
4600	16713	19611
4601	16715	19607
4602	16718	19602
4603	16721	19598
4604	16725	19594
4605	16728	19590
4606	16732	19587
4607	16735	19582
4608	16739	19580
4609	16743	19576
4610	16746	19572
4611	16749	19568
4612	16754	19565
4613	16758	19562
4614	16762	19558
4615	16766	19556
4616	16769	19551
4617	16772	19547
4618	16775	19543
4619	16778	19539
4620	16781	19534
4621	16785	19531
4622	16788	19526
4623	16792	19523
4624	16795	19519
4625	16800	19516
4626	16804	19513
4627	16807	19509
4628	16809	19504
4629	16812	19499
4630	16817	19497
4631	16820	19493
4632	16823	19488
4633	16827	19485
4634	16834	19485
4635	16837	19481
4636	16840	19477
4637	16844	19474
4638	16847	19469
4639	16850	19465
4640	16854	19462
4641	16859	19460
4642	16863	19457
4643	16867	19453
4644	16871	19450
4645	16875	19447
4646	16879	19443
4647	16883	19440
4648	16887	19437
4649	16890	19433
4650	16894	19430
4651	16898	19426
4652	16902	19423
4653	16905	19418
4654	16908	19414
4655	16914	19413
4656	16918	19410
4657	16923	19408
4658	16927	19404
4659	16931	19401
4660	16934	19397
4661	16938	19394
4662	16942	19391
4663	16946	19388
4664	16953	19388
4665	16959	19387
4666	16965	19386
4667	16969	19383
4668	16973	19380
4669	16977	19377
4670	16981	19373
4671	16984	19369
4672	16988	19365
4673	16993	19364
4674	16996	19359
4675	16999	19355
4676	17002	19350
4677	17005	19346
4678	17008	19342
4679	17011	19338
4680	17015	19334
4681	17019	19331
4682	17022	19327
4683	17025	19323
4684	17029	19319
4685	17034	19317
4686	17037	19313
4687	17041	19310
4688	17045	19306
4689	17049	19303
4690	17053	19299
4691	17057	19296
4692	17062	19294
4693	17066	19291
4694	17071	19289
4695	17075	19286
4696	17079	19283
4697	17083	19279
4698	17088	19277
4699	17093	19275
4700	17097	19271
4701	17101	19268
4702	17105	19265
4703	17108	19262
4704	17113	19259
4705	17116	19255
4706	17120	19251
4707	17123	19247
4708	17128	19245
4709	17132	19241
4710	17136	19238
4711	17140	19235
4712	17144	19232
4713	17148	19229
4714	17151	19225
4715	17157	19224
4716	17162	19221
4717	17165	19217
4718	17170	19214
4719	17172	19210
4720	17175	19205
4721	17178	19201
4722	17182	19197
4723	17185	19194
4724	17189	19189
4725	17192	19186
4726	17196	19182
4727	17200	19179
4728	17203	19174
4729	17208	19172
4730	17211	19168
4731	17214	19164
4732	17218	19161
4733	17222	19157
4734	17225	19153
4735	17228	19149
4736	17232	19145
4737	17236	19142
4738	17239	19138
4739	17243	19135
4740	17246	19131
4741	17249	19126
4742	17253	19123
4743	17257	19119
4744	17262	19117
4745	17265	19113
4746	17269	19110
4747	17272	19105
4748	17276	19102
4749	17279	19098
4750	17282	19094
4751	17287	19091
4752	17291	19088
4753	17295	19085
4754	17298	19081
4755	17302	19077
4756	17306	19074
4757	17309	19070
4758	17315	19069
4759	17322	19069
4760	17326	19066
4761	17330	19062
4762	17334	19059
4763	17338	19056
4764	17341	19052
4765	17344	19048
4766	17348	19043
4767	17351	19039
4768	17355	19036
4769	17358	19032
4770	17362	19029
4771	17366	19026
4772	17371	19023
4773	17374	19019
4774	17378	19016
4775	17381	19012
4776	17385	19008
4777	17389	19005
4778	17397	19006
4779	17404	19006
4780	17411	19006
4781	17416	19004
4782	17421	19002
4783	17425	18999
4784	17428	18995
4785	17432	18991
4786	17436	18988
4787	17439	18983
4788	17442	18979
4789	17445	18974
4790	17450	18972
4791	17453	18968
4792	17456	18964
4793	17463	18964
